SampleID,label,Actinomyces,Alloscardovia,Bifidobacterium,Scardovia,Corynebacterium,Lawsonella,Rothia,Atopobium,Bacteroides,F0058,Porphyromonas,Alloprevotella,Prevotella,Prevotella_7,Rikenellaceae RC9 gut group,Tannerella,Capnocytophaga,Bergeyella,Campylobacter,Bacillus,Solobacterium,Abiotrophia,Dolosigranulum,Granulicatella,Enterococcus,Lacticaseibacillus,Lactobacillus,Limosilactobacillus,Lactococcus,Streptococcus,Mycoplasma,Gemella,Staphylococcus,Butyrivibrio,Catonella,Howardella,Johnsonella,Lachnoanaerobaculum,Oribacterium,Shuttleworthia,Stomatobaculum,Peptococcus,[Eubacterium] brachy group,[Eubacterium] nodatum group,Mogibacterium,Anaerococcus,Finegoldia,Parvimonas,Peptoniphilus,[Eubacterium] yurii group,Filifactor,Peptostreptococcus,Centipeda,Selenomonas,Anaeroglobus,Dialister,Megasphaera,Veillonella,Fusobacterium,Leptotrichia,Streptobacillus,Candidatus Saccharimonas,TM7x,Rhizobium,Bordetella,Burkholderia,Lautropia,Eikenella,Kingella,Neisseria,Cardiobacterium,Escherichia-Shigella,Klebsiella,Actinobacillus,Aggregatibacter,Haemophilus,Halomonas,Acinetobacter,Moraxella,Pseudomonas,Rhodanobacter,Stenotrophomonas,Treponema,Fretibacterium
SRX7287534,Advanced,0.029500756429652,0,0,0,0,0,0.0037821482602118,0.000504286434694907,0,0,0,0.00126071608673727,0.0129853756933938,0.117750882501261,0,0,0.00832072617246596,0,0.0056732223903177,0,0,0,0,0.0253403933434191,0,0,0,0,0,0.209026727181039,0,0.0215582450832073,0.332576903681291,0,0,0,0,0.00315179021684317,0.013363590519415,0,0.00239536056480081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453857791225416,0.11434694906707,0,0.0180282400403429,0,0,0,0,0,0,0,0,0.00138678769541099,0.0129853756933938,0,0,0,0,0,0.044755421079173,0,0,0,0,0,0.0167675239536056,0,0
SRX7287536,Advanced,0.0575396825396825,0,0,0.0741213151927438,0,0,0.00198412698412698,0.00184240362811791,0,0,0,0,0.133361678004535,0.0290532879818594,0,0,0.00566893424036281,0.00113378684807256,0.00977891156462585,0,0,0,0,0.014172335600907,0,0,0.00722789115646259,0,0,0.272108843537415,0,0.0590986394557823,0.201672335600907,0,0,0,0,0.00425170068027211,0,0,0,0,0,0,0,0,0,0.0327380952380952,0,0,0,0.0182823129251701,0.00425170068027211,0.00878684807256236,0,0.00581065759637188,0,0.00595238095238095,0.022108843537415,0.0014172335600907,0,0,0,0,0,0,0.00992063492063492,0,0.0014172335600907,0,0,0,0,0,0,0,0,0,0,0,0,0.0162981859410431,0,0
SRX7287569,Advanced,0.0153286567939725,0,0,0,0,0,0.00363730839179007,0,0,0,0,0,0.0109119251753702,0.0862561704338789,0,0,0.00415692387633152,0,0,0,0,0,0,0.019485580670304,0,0,0,0,0,0.161340607950117,0,0.0163678877630553,0,0,0,0,0,0,0.0119511561444531,0,0.00285788516497792,0,0,0.00311769290724864,0,0,0,0,0,0,0,0.00649519355676799,0,0,0,0,0,0.0587165497531827,0,0.00155884645362432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593920498830865,0,0,0,0
SRX7287571,Advanced,0.0395576350489154,0,0,0,0,0,0.0102084219481072,0,0,0,0,0,0.0187154402381965,0.0621012335176521,0,0.0012760527435134,0.0123351765206295,0,0.000850701829008932,0,0,0,0,0,0,0,0,0,0,0.130582730752871,0,0.0114844746916206,0,0,0,0,0,0.0106337728626117,0.0114844746916206,0,0,0,0,0,0,0,0,0,0,0,0,0.0102084219481072,0,0,0,0,0,0.101658868566567,0.00510421097405359,0,0,0,0,0,0,0,0,0,0,0.00297745640153126,0,0,0,0,0,0,0,0,0,0.570820927264994,0,0,0,0
SRX7287572,Advanced,0.00921658986175115,0,0,0.0101382488479263,0,0,0,0,0,0,0,0,0.0110599078341014,0.113364055299539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056221198156682,0,0,0,0,0,0,0,0.0119815668202765,0.00829493087557604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433179723502304,0.0138248847926267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72258064516129,0,0,0,0
SRX7287574,Advanced,0.00637527084132037,0,0,0,0,0,0.00185658225176289,8.61523086664915E-05,0,0,0,0,0.00787432101211732,0.037519330424257,0,0,9.47675395331406E-05,0,0,0,0,0,0,0,0,0,0.00010338277039979,0,0,0.0228088237194536,0,8.18446932331669E-05,0.402408818550315,2.15380771666229E-05,0,0,0,0.000435069158765782,0.000439376774199107,0,5.16913851998949E-05,0,0,0,0,0,0,0,0,0,0,0.000409223466165835,0,0,0,0,0.000189535079066281,0.018195367590363,0.000262764541432799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500764601739415,0,0,0,0
SRX7287577,Advanced,0.0185721588004771,0,0,0,0,0,0.00136309422388823,0,0,0,0,0,0.0214687340262396,0.0560572499574033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834895212131539,0,0.00170386777986028,0.48134264781053,0,0,0,0,0,0.00323734878173454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258987902538763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382007156244675,0,0,0,0
SRX7287578,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0.000685049733531836,0.00300450946123805,0,0,3.77586467301012E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00122445897253328,0,0.000534015146611431,0.589288411331909,0,0,0,0,4.85468315101301E-05,9.16995706302457E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135931128228364,0.000172610956480463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329039635790882,0,0,0,0.403224588430751,0,0,0,0
SRX7287579,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175167439464194,0,0,0.00309119010819165,0,0,0,0,0,0,0,0,0,0,0,0,0.0103039670273055,0,0,0.584750128799588,0,0,0,0,0,0.00180319422977846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382534775888717,0,0,0,0
SRX7287580,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0.00689905591866376,0.0214233841684822,0,0,0.00254175744371823,0,0,0,0,0,0,0,0,0,0,0,0,0.0174291938997821,0,0.00145243282498184,0.553376906318083,0,0,0,0,0,0.0206971677559913,0,0.00798838053740015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116194625998548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356572258533043,0,0,0,0
SRX7287581,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0.00233190827827439,0.0117567042363,0,0,0,0,0.000582977069568597,0,0,0,0,0.00378935095219588,0,0,0,0,0,0.0342984842596191,0,0.00369218810726778,0.694131364166343,0,0,0,0,0,0.00106879129420909,0,0.00194325689856199,0,0,0,0,0.000291488534784298,0,0,0,0,0,0,0,0,0,0,0,0.00952195880295375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236591527399922,0,0,0,0
SRX7287660,Advanced,0.00489745944291399,0,0,0,0,0,0,0,0,0,0,0,0.00642791551882461,0.03458830731558,0,0,0,0,0,0,0,0,0,0.0137741046831956,0,0,0,0,0,0.134986225895317,0,0.00918273645546373,0.711968166513621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612182430364249,0,0,0,0.0012243648607285,0.0694827058463422,0,0.0012243648607285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116314661769207,0,0,0,0,0,0,0,0
SRX7287679,Advanced,0.0033210332103321,0,0,0,0,0,0,0,0,0,0,0,0.319557195571956,0.00553505535055351,0,0,0,0,0,0,0,0,0,0,0,0,0.00664206642066421,0,0,0.242435424354244,0,0.101107011070111,0.25830258302583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317343173431734,0,0,0,0,0,0.0040590405904059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273062730627306,0,0,0,0
SRX7287682,Advanced,0.0039546533087266,0,0,0.00316372264698128,0,0,0.00210914843132085,0,0,0,0,0,0.00949116794094384,0.00184550487740575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102820986026892,0,0,0.946744002109148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316372264698128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192459794358028,0,0,0,0
SRX7287685,Advanced,0.00512295081967213,0,0,0,0,0,0,0,0,0,0,0,0.00358606557377049,0.0332991803278689,0,0,0.00409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0.0476434426229508,0,0,0.845286885245902,0,0,0,0,0.00204918032786885,0.0128073770491803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251024590163934,0.0210040983606557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX7287686,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672734467748318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320538187574199,0,0.00158290462999604,0.944202611792639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154333201424614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRX7287715,Advanced,0.0461414319248826,0,0,0,0,0,0.000733568075117371,0,0.000660211267605634,0,0,0,0.05637470657277,0,0,0,0,0.00245745305164319,0.00634536384976526,0,0,0,0,0.0264451291079812,0,0,0,0,0,0.20250146713615,0,0.0332673122065728,0,0,0,0,0,0,0.00649207746478873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154452758215962,0,0,0,0,0,0,0.28356073943662,0,0,0.000220070422535211,0,0.179027288732394,0,0.000146713615023474,0,0,0,0.000220070422535211,0,0,0,0.000403462441314554,0,0,0,0
SRX7287726,Advanced,0,0,0,0,0,0,0,0,0.000983499071139766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524532837941209,0,0.000764943721997596,0.13091465413616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790842530870943,0,0,0,0,0,0,0,0,0,0,0.0228390339853568,0,0,0,0.000983499071139766,0,0,0,0
SRX5573126,Advanced,0.0148633879781421,0,0,0,0,0,0,0,0.00174863387978142,0,0,0,0.0087431693989071,0.0441530054644809,0,0,0.00262295081967213,0,0.00284153005464481,0,0,0,0,0.0159562841530055,0,0,0,0,0,0.0373770491803279,0,0.00721311475409836,0,0,0,0,0,0.000437158469945355,0.00153005464480874,0,0.00502732240437159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306010928961749,0.0902732240437159,0.00480874316939891,0.0330054644808743,0,0,0,0,0.430819672131148,0,0,0,0,0.00306010928961749,0,0.248524590163934,0,0,0,0.0281967213114754,0,0,0,0.00153005464480874,0,0.00306010928961749,0,0
SRX5573132,Advanced,0,0,0.00123954136969321,0,0,0,0,0,0,0,0,0,0,0.00588782150604276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588782150604276,0.00092965602726991,0,0,0,0,0,0.370003098853424,0,0,0,0,0.00123954136969321,0,0.513789897737837,0,0,0,0.00371862410907964,0,0,0,0,0,0,0,0
SRX5573149,Advanced,0,0,0,0,0,0,0,0,0.000646830530401035,0,0,0,0,0.000323415265200517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323415265200517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485122897800776,0,0,0,0,0,0.294469598965071,0,0,0,0,0,0,0.255659767141009,0,0,0,0,0,0,0,0,0,0,0,0
SRX5573229,Advanced,0.0141570141570142,0,0,0.000367714653428939,0,0,0.00114910829196543,0.00243610957896672,0.000229821658393087,0,0.00689464975179261,0,0.0321750321750322,0.0561224489795918,0,0,0.0031715388858246,9.19286633572348E-05,0.00220628792057364,0,0.00114910829196543,0.000643500643500644,0,0.00537782680639824,0,0,0,0,0,0.030152601581173,0,0.00523993381136238,0.000321750321750322,0,0,0,0,0.000275785990071704,0.00413678985107557,0,0.00413678985107557,0,0,0,0,0,0,0,0,0,0,0.00464239749954036,0,0.000137892995035852,0,0,0.00340136054421769,0.0147545504688362,0.00206839492553778,0.00923883066740209,0,0,0,0,0.55584666298952,0,0,0,0.000137892995035852,0.000367714653428939,0,0.0415057915057915,0,0,0,0.00307961022246737,0,0,0,0.000367714653428939,0,0.000367714653428939,0,0
SRX5573230,Advanced,0,0,0,0.00123558484349259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329489291598023,0,0,0.00123558484349259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329489291598023,0,0,0,0,0,0,0.564662273476112,0.00164744645799012,0,0,0,0.00123558484349259,0,0.24505766062603,0,0,0,0,0,0,0,0,0,0,0,0
SRX5573375,Advanced,0,0,0,0,0,0,0,0,0.00129813933362181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173085244482908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389441800086543,0,0,0,0,0,0,0.581999134573778,0,0,0,0,0,0,0.243184768498485,0,0,0,0,0,0.00173085244482908,0,0,0,0,0,0
SRX5573376,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417754569190601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002088772845953,0,0,0,0,0,0,0.421671018276762,0,0,0,0,0,0,0.523498694516971,0,0,0,0,0,0,0,0,0,0,0,0
SRX5573377,Advanced,0,0,0,0,0,0,0,0,0.00125250501002004,0,0,0,0,0,0,0,0.000751503006012024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472945891783567,0,0,0,0,0,0,0.314879759519038,0,0,0,0,0,0,0,0,0,0,0,0
SRX5573378,Advanced,0,0,0,0,0,0,0.0022885477257557,0.000190712310479641,0.000190712310479641,0,0,0,0.00143034232859731,0.00724706779822638,0,0,0.00696099933250691,0.000286068465719462,0.00123963001811767,0,0,0.000572136931438924,0,0.00400495852007247,0,0,0,0,0,0.022885477257557,0,0.00419567083055211,0,0,0,0,0,0,0.000858205397158387,0,0.000572136931438924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972632783446172,0.00543530084866978,0.00810527319538476,0,0,0,0,0.458949175169257,0.000286068465719462,0.000667493086678745,0,0,0.0105845332316201,0,0.182988461905216,0,0,0,0.0073424239534662,0,0,0,0,0,0,0,0
SRX5573379,Advanced,0.00176516736401674,0,0,0,0,0,0,0,0.000457635983263598,0,0,0,0.000392259414225941,0.00228817991631799,0,0,0,0,0.000719142259414226,0,0,0,0,0.000980648535564854,0,0,0,0,0,0.00555700836820084,0,0.00248430962343096,0,0,0,0,0,0,0,0,0.000719142259414226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137290794979079,0.00647228033472803,0.0047071129707113,0.00385721757322176,0,0,0,0,0.538376046025105,0,0,0,0,0.000392259414225941,0,0.304916317991632,0,0,0,0.00235355648535565,0,0,0,0,0,0,0,0
SRX5573381,Advanced,0.00145316342499441,0,0,0,0,0,0,0,0,0,0,0,0.00503018108651911,0.01140174379611,0,0,0.00156494522691706,0.000335345405767941,0.00100603621730382,0,0,0.00391236306729264,0,0.0092778895595797,0,0,0,0,0,0.0188911245249273,0,0.00458305387882853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145316342499441,0.0115135255980326,0.00883076235188911,0.00894254415381176,0,0,0,0,0.418846411804158,0,0,0,0,0.00804828973843059,0,0.154594232059021,0,0,0,0.00402414486921529,0,0,0,0,0,0,0,0
SRX5573382,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191497510532363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210647261585599,0.00248946763692072,0,0.000765990042129452,0,0,0,0,0.431443891229414,0,0,0,0,0,0,0.165453849099962,0,0,0,0,0,0,0,0,0,0,0,0
SRX5573562,Advanced,0,0,0,0.000736377025036819,0,0,0,0,0,0,0,0.00417280314187531,0.00932744231713304,0.040500736377025,0,0,0.00122729504172803,0,0.00147275405007364,0,0,0,0,0.00220913107511046,0,0,0,0,0,0.0112911143838979,0,0,0,0,0,0,0,0,0,0,0.000981836033382425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117820324005891,0.0267550319096711,0.00662739322533137,0.00368188512518409,0,0,0,0,0.392243495336279,0.000490918016691213,0,0,0,0,0,0.260186548846343,0,0,0,0.00319096710849288,0,0,0,0,0,0,0,0
SRX5573563,Advanced,0.0006635700066357,0,0,0,0,0,0,0,0,0,0,0,0.00182481751824818,0.0039814200398142,0,0,0,0,0.00099535500995355,0,0,0,0,0.00414731254147313,0,0,0,0,0,0.00895819508958195,0,0.0019907100199071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215660252156603,0.0167551426675514,0.000829462508294625,0,0,0,0,0,0.606834771068348,0,0,0,0,0.0026542800265428,0,0.297113470471135,0,0,0,0.00149303251493033,0,0,0,0,0,0,0,0
SRX5573564,Advanced,0,0,0,0,0,0,0.0019693346462231,0,0,0,0,0.00520467013644676,0.0147700098466732,0.0171613447742298,0,0,0.0139260092840062,0,0.000703333802222535,0,0,0.00154733436488958,0,0.00534533689689126,0,0,0,0,0,0.020818680545787,0,0.00309466872977915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436066957377972,0.0275706850471234,0.0137853425235617,0.0123786749191166,0,0,0,0,0.31804754536503,0,0,0,0,0.00745533830355887,0,0.244760163173442,0,0,0,0.0132226754817837,0,0,0,0,0,0,0,0
SRX5573565,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000556070435588508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129749768303985,0,0,0,0,0,0,0.539759036144578,0,0,0,0,0,0,0.116774791473587,0,0,0,0.000741427247451344,0,0,0,0,0,0,0,0
SRX5573566,Advanced,0,0,0,0,0,0,0,0,0.00104785190359762,0,0,0,0,0.00104785190359762,0,0,0,0,0,0,0,0,0,0.000873209919664687,0,0,0,0,0,0.00227034579112819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192106182326231,0,0,0,0,0,0,0.509256025148446,0,0,0,0,0,0,0.278553964373035,0,0,0,0,0,0,0,0,0,0.000523925951798812,0,0
SRX5573567,Advanced,0,0,0,0,0,0,0.00151580770896492,0,0.00173235166738848,0,0,0,0.0103941100043309,0.0166738847986141,0,0,0,0,0.0010827197921178,0,0,0,0,0.00238198354265916,0,0,0,0,0,0.00346470333477696,0,0.00281507145950628,0,0,0,0,0,0.0010827197921178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259852750108272,0.0153746210480728,0.0134257254222607,0.0103941100043309,0,0,0,0,0.38566478995236,0,0,0,0,0,0,0.320701602425292,0,0,0,0.00411433521004764,0,0,0,0,0,0,0,0
SRX5573568,Advanced,0,0,0.00113610543058396,0,0,0,0,0,0.000908884344467167,0,0,0,0,0,0,0,0.000908884344467167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55169279709157,0,0,0,0,0,0,0.237673256078164,0,0,0,0,0,0,0,0,0,0,0,0
SRX5573570,Advanced,0,0,0,0,0,0,0,0,0.00248821372446307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000654793085385018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157150340492404,0,0,0,0,0,0,0.60751702462022,0,0,0,0,0,0,0.242011524358303,0,0,0,0,0,0,0,0,0,0,0,0
SRX5573571,Advanced,0.00330926594464501,0,0,0,0,0,0.000902527075812274,0,0,0,0,0,0.0151925391095066,0.0527978339350181,0,0,0,0,0.00616726835138388,0,0,0,0,0.00270758122743682,0,0,0,0,0,0.0204572803850782,0,0,0,0,0,0,0,0.0052647412755716,0,0,0.00451263537906137,0,0,0,0,0,0,0,0,0,0,0,0,0.000902527075812274,0,0,0.013086642599278,0.0664861612515042,0.00255716004813478,0.00571600481347774,0,0,0,0,0.511131167268351,0.000451263537906137,0,0,0,0.000451263537906137,0,0.206979542719615,0,0,0,0,0,0,0,0,0,0,0,0
SRX2568096,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0.000489495819306115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349639870932939,0,0,0,0,0.000109886816578924,0,0,0,0,0,0,0,4.99485529904199E-05,0,0,0.000199794211961679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269722186148267,0,0.875408329420697,0,0,0,0
SRX2568097,Advanced,0.0439056734317343,0,0,0,0,0,0,0,0,0,0,0.0185727052583026,0,0,0,0,0,0,0.00144862776752768,0,0,0,0,0.00281077029520295,0,0,0,0,0,0.0404895064575646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264284478782288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620632495387454,0,0,0,0
SRX2568100,Advanced,0,0,0,0,0.00506230529595016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272585669781931,0,0,0.0868380062305296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147585669781931,0,0,0,0.00603582554517134,0,0,0,0
SRX2568101,Advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936211278900654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040776936564679,0,0,0,0.000774761794728901,0,0,0,0
SRX2059581,Advanced,0,5.82021360183919E-05,0,0.000261909612082763,0,0,0.000320111748101155,0,0,0,0,0,0.00136775019643221,0.0150452521607543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349212816110351,0,0,0.940110002037075,0,0,0,0,0,0,0.000203707476064372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494718156156331,0.0153944649768647,0.000232808544073567,0.000552920292174723,0,0,0,0,0,0,0,0,0,0,0,0.00125134592439543,0,0,0,0,0,0,0,0.0181881675057475,0,0.00616942641794954,0,0
SRX2059582,Advanced,0.000305864960619886,0.000101954986873295,0,0.000254887467183239,0,0,0.000356842454056534,7.64662401549716E-05,0,0,0,0,0.0011724823490429,0.0142736981622614,0,0,0,0,0.000101954986873295,0,0,0,0,0.000203909973746591,0,0,0,0,0,0.00430759819539673,0,0,0.935054673361711,0,0,0,0,0,0,0,0.000229398720464915,0,0,0,0,0,0,0.000229398720464915,0,0,0,0,0,0,0,0,0.000203909973746591,0.00649963041317258,0.000280376213901562,0.000356842454056534,0,0,0,0,0,0.0038488007544669,0,0,0,0,0,0.00425662070196008,0,0,0,0,0,0,0,0.0208497948155889,0,0.00703489409425739,0,0
SRX2059583,Advanced,0.000667946898221591,0,0,0.000333973449110796,0,0,0.000542706854805043,0,0,0,0,0,0.00225432078149787,0.0141938715872088,0,0,0,0,0,0,0,0,0,8.34933622776989E-05,0,0,0,0,0,0.00187860065124823,0,0,0.93904984553728,0,0,0,0,0,0,0.000208733405694247,0.000125240043416548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726392251815981,0,0.000292226767971946,0,0,0,0,0,0,0,0,0,0,0,0.00104366702847124,0,0,0,0.000250480086833097,0,0,0,0.0240878350171161,0,0.00772313601068715,0,0
SRX2059591,Advanced,0.0554703206009946,0,0,0,0,0,0,0,0,0,0,0.000105808909110147,0,0.084858745106338,0,0,7.93566818326103E-05,0,0,0,0,0,0,0,0,0.000846471272881177,0,0.00169294254576235,0.0186223680033859,0.0198391704581526,0,0,0.0254734948682679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386202518252037,0,0,0,0,0,0.267617183366839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117183366839488,0,0,0,0,0,0,0,0.411781822029415,0,0.0977409797904984,0,0
SRX2059592,Advanced,0.0474936243153978,0,0,0,0,0,0,0,0.000794347589782182,0,0,0,0.000125423303649818,0.0741251724570425,0,0,0,0,0,0.000752539821898909,0,0,0,0.00196496509051382,0.000585308750365818,0.00234123500146327,0.000585308750365818,0,0.0161377984029433,0.0199841130482044,0.000167231071533091,0,0.0495422049416782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363727580584473,0,0,0,0,0,0.35373552406037,0,0,0,0,0,0,0,0,0,0,0,0.00150507964379782,0,0.01379656340148,0,0,0,0,0,0,0,0.329821480831138,0,0.0792675279066851,0,0
SRX2059593,Advanced,0.057554459946152,0,0,0,0,0,0,0,0,0,0,0,0,0.102049022693101,0,0,3.49662575614532E-05,0,0,0,0,0,0,0,0,0.00071680828000979,0,0.00117136962830868,0.0151054232665478,0.0276583097311095,0,0,0.0207349907339417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202804293856429,0,0,0,0,0,0.244309241581873,0,0,0,0,0,0,0,8.7415643903633E-05,0,0,0,0,0,0.0148781425923983,0,0,0,0,0,0,0,0.403772859190881,0,0.109863981258086,0,0
SRX2059617,Advanced,0.000370553359683794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000617588932806324,0,0,0.542119565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296442687747036,0,0,0,0,0,0,0,0.453927865612648,0,0,0,0
